ReviewID,Reviewer Name,Review,Rating,Date-of-Review
260017223,,"Visually stunning, especially the intro. Sadder than the first because it looked more realistic. The original was better, although the acting was good here.",5.0,2019-08-28T03:36:36.230Z
906340272,,almost a shot for shot remake,3.5,2019-08-18T22:58:50.158Z
978204331,Tom V,"I was super excited to see the live action version of the Lion King however; the voice overs ruined the story and most of the actors came off as stoic.  Even in the light-hearted moments it lacked the passion and expression of the original.  In my opinion this re-make was not necessary.

If you feel the same way, do what I did and go home and watch the original.
It'll pick you right back up!",2.0,2019-08-18T22:53:29.063Z
954972954,Xiaoyan L,"quite well made technically speaking, but the story is not that touching anymore",3.0,2019-08-18T20:30:35.988Z
971578654,critical m,"Overall and OK film. Technically well-executed, but creatively uninspired. Pretty much a scene-by-scene replica of the original, which makes it palatable for all ages because the original was good, but also feels uninspired and ""cheap."" The best I can describe it is like watching a production of a Shakespeare play that you've read/seen so many times, but this time with different actors, costumes and sets pieces. It's fun to watch just for the nostalgia appeal. The voice acting was well-done all around except for Beyonce who sounded like...well Beyonce reading a script. Parts of the script felt out-dated, out of touch or cheesy, for instance, there was a lot of cringey, campy ""Come-ons!"" and ""Let's do this!"" lines from the child actors. In one scene Beyonce's character literally yells ""Lions, Attack!""  Meanwhile, they threw in a few twists on certain scenes and transitions but they are so small you might not notice. The most annoying part of the movie was one of these scenes in which they replace the original score with the most random Beyonce song, who was singing as Beyonce and not as her character Nala. It felt so wrong, out of place and obnoxious. All in all worth an end of summer family trip to the movie, but otherwise, you won't miss much by waiting for the DVD/BluRay.",3.5,2019-08-18T20:19:47.794Z
978204165,Adam F,This remake doesn't bring anything new to the story but works as a fine update to the graphics.The original movie is a masterpiece and so it will remain.,3.5,2019-08-18T20:17:33.000Z
964335984,,Awesome Great Music family favorite but a little bit to much like the old one it would of been nice to have some new songs with the old ones. Definitely one of the best movies ever though!😁,4.0,2019-08-18T19:48:02.168Z
978204142,Trina G,There was a lack of emotion in this movie that I just couldn't look past. ,1.5,2019-08-18T19:30:02.465Z
978204108,Mark R,Great remake of a classic.  The animation is amazing and looks so real and full of details.  Fun for all the family.,5.0,2019-08-18T19:09:00.075Z
977691265,Marianne G,Although the NEW lion king movie is visually astounding there is limited emotions on the lions face,3.5,2019-08-18T18:39:01.932Z
905963852,Jeff T,"Timon and Pumba are the best part of entire movie. I in tears of laughter multiple times. The lions looked too real, but I'm not mad. Enjoyed it. ",4.0,2019-08-18T16:25:35.873Z
978203893,EDDIE E,Beautifully done.  Beyoncé was mesmerizing.  A weak Scar.,4.0,2019-08-18T16:03:41.848Z
798014537,Scott W,"Unlike some other Disney remakes, this one is pretty much the exact same as the original. It has its moments - especially once Timon and Pumbaa arrive. Some parts just felt like an excuse to show off their technology and how many animals they created. There's nothing really wrong with this movie, I just didn't like it as much as Aladdin.",3.0,2019-08-18T13:29:32.874Z
978203635,abel B,"Number one didnt cry
Number 2 looks terrible
Finally short af and just a terrible movie in general
Very dissapointed",1.0,2019-08-18T11:06:11.645Z
871398953,Frankie C,Amazing! So realistic and incredible music,5.0,2019-08-18T08:03:49.380Z
906750266,Peter A,"Nice animation/CGI but completely lacking the ""Disney"" style humour and wonder of the original.  Undue concentration on violence scared the kiddies.  The real question is ""Why?""",2.0,2019-08-18T07:06:46.610Z
978203293,Alexander G,Didn't make me feel anything unlike the original.,3.0,2019-08-18T04:35:16.243Z
978203300,Elcompa C,It's not so good like the first but it's good,3.5,2019-09-12T01:17:59.124Z
978203215,Jeffrey B,I truly enjoyed this movie from the story to the music. Had such a great cast,5.0,2019-08-18T03:08:09.223Z
260314256,,"Not the original, but just as special.",4.5,2019-08-18T01:43:16.296Z
978203088,Juan S,"Same history, more realist. Good work. ",4.0,2019-08-18T00:57:22.165Z
978171705,David G,VERY BEAUTIFUL. The CGI looked genuinely amazing but that's all I really have to say. The animated one was so much better. At least they brought back James Earl Jones. However SETH ROGAN should NOT have been PUMBA. I now will always picture Pumba as a stoner,2.5,2019-08-18T00:12:48.842Z
978202971,Claudia C,"I don't know what to feel about this movie.
I was waiting to see it since it was announced that it was going out, I saw the trailer and the emotion was great but at the moment of seeing it the feeling was different. I felt that it was not what I expected.
I will not deny that the effects and the music were incredible, but I do not know why but the plot did not convince me. I felt that I had seen another movie and not THE LION KING.
It would have been nice if this movie would have looked a little closer to the original. I think that I would have enjoyed it more.
I can say that I liked it but I did not enjoy it at all.",3.5,2019-08-17T23:21:09.548Z
260245382,,This movie is the most uninspired cash grab I have ever seen in my life. It’s sad to see such a gross waste of talent with the amazing visuals to the amazing voice actors I wish they did something original instead of the same useless boring formulaic garbage ,0.5,2019-08-17T20:38:48.823Z
978202801,Danielle W,Thought they did a great job. The family loved it! Will definitely go see it again.,5.0,2019-08-17T20:32:36.603Z
972906289,Avant S,Modern technology and all the motion graphics are all cool and stuff but did we really need to watch the same story frame to frame? probably not. Original lion king will always have something the newer version lacks. which is emotion. ,2.5,2019-08-17T17:35:01.500Z
978019904,Patricia  B,Visually fascinating.  Of course a good story and music.,5.0,2019-08-17T17:31:55.047Z
977719088,Mani P,"The Lion King is a 2019 remake of the 1994 Disney classic The Lion King. The film was directed by Jon Favreau, and stars Donald Glover as Simba and Chiwetel Ejiofor as Scar.

The film in my opinion is a disgrace to the original film, from the emotionless character expressions to the dreadful and unfitting voice acting.

The story was basically the same as the original (nearly down to the beat), but for some reason it felt a lot less epic and not nearly as intriguing or emotional.

The voice acting I found to be stale and dry, from the lack of care in the actors voices to the bland and weary line delivery; one voice actor in particular was Shahadi Wright Joseph as (child) Simba, I found that the performance he gave was really lacking in key areas like emotion and timing.

The characters were basically just the same as the original, so I don't really have much to say here.

The animation may be extremely realistic and detailed, but what angers me most is that because of the realism the animals and characters couldn't express as much emotion as they did in the original film.

The colour scheme was also very dark and grey, which in my opinion takes away from the atmosphere and scale of the film.

The soundtrack was also a huge let down from the original film, from Beyoncé and Donald Glover's version of Can You Feel the Love Tonight (which takes place in the day) to the addition of Beyoncé's song Spirit.

The emotion and relationships in the film were also a lot less gripping, especially the relationship between Simba and Mufasa.

The film I also found to be really bland and uninteresting, but what makes it worse is that the original film was really interesting and had a very strong style to it.

Over all I give it a 
1/10 - would never recommend

A shallow and heartless product which should have never been made.",0.5,2019-08-17T14:31:39.379Z
